,rt,time_elapsed,trial_type,view_history,worker_id,assignment_id,pid
709,65893,585260,instructions,"[{""page_index"":0,""viewing_time"":2050},{""page_index"":1,""viewing_time"":1132},{""page_index"":2,""viewing_time"":1727},{""page_index"":3,""viewing_time"":1818},{""page_index"":2,""viewing_time"":5299},{""page_index"":1,""viewing_time"":24527},{""page_index"":2,""viewing_time"":20352},{""page_index"":3,""viewing_time"":8988}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
711,25130,654964,instructions,"[{""page_index"":0,""viewing_time"":6153},{""page_index"":1,""viewing_time"":1914},{""page_index"":0,""viewing_time"":13493},{""page_index"":1,""viewing_time"":375},{""page_index"":0,""viewing_time"":580},{""page_index"":1,""viewing_time"":620},{""page_index"":2,""viewing_time"":1452},{""page_index"":3,""viewing_time"":542}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
713,4318,704720,instructions,"[{""page_index"":0,""viewing_time"":1596},{""page_index"":1,""viewing_time"":714},{""page_index"":2,""viewing_time"":1262},{""page_index"":3,""viewing_time"":746}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
715,98763,814918,instructions,"[{""page_index"":0,""viewing_time"":26850},{""page_index"":1,""viewing_time"":18126},{""page_index"":2,""viewing_time"":42097},{""page_index"":3,""viewing_time"":11689}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
717,60838,910863,instructions,"[{""page_index"":0,""viewing_time"":8145},{""page_index"":1,""viewing_time"":6386},{""page_index"":2,""viewing_time"":14008},{""page_index"":1,""viewing_time"":8224},{""page_index"":0,""viewing_time"":9659},{""page_index"":1,""viewing_time"":6254},{""page_index"":0,""viewing_time"":4268},{""page_index"":1,""viewing_time"":354},{""page_index"":0,""viewing_time"":792},{""page_index"":1,""viewing_time"":620},{""page_index"":2,""viewing_time"":730},{""page_index"":3,""viewing_time"":1397}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
719,7047,947444,instructions,"[{""page_index"":0,""viewing_time"":3965},{""page_index"":1,""viewing_time"":1207},{""page_index"":2,""viewing_time"":1058},{""page_index"":3,""viewing_time"":816}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
721,3417,1022253,instructions,"[{""page_index"":0,""viewing_time"":1197},{""page_index"":1,""viewing_time"":548},{""page_index"":2,""viewing_time"":1216},{""page_index"":3,""viewing_time"":456}]",A1P6OXEJ86HQRM,3ON104KXQKWK1WCXNEYESF11UNW4WE,39
732,81635,81635,instructions,"[{""page_index"":0,""viewing_time"":19507},{""page_index"":1,""viewing_time"":25686},{""page_index"":2,""viewing_time"":26848},{""page_index"":3,""viewing_time"":9593}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
734,67128,186202,instructions,"[{""page_index"":0,""viewing_time"":10238},{""page_index"":1,""viewing_time"":19545},{""page_index"":2,""viewing_time"":3919},{""page_index"":1,""viewing_time"":408},{""page_index"":0,""viewing_time"":14888},{""page_index"":1,""viewing_time"":4744},{""page_index"":2,""viewing_time"":2560},{""page_index"":3,""viewing_time"":1256},{""page_index"":2,""viewing_time"":1279},{""page_index"":3,""viewing_time"":8290}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
736,7145,223714,instructions,"[{""page_index"":0,""viewing_time"":1135},{""page_index"":1,""viewing_time"":616},{""page_index"":2,""viewing_time"":761},{""page_index"":3,""viewing_time"":3064},{""page_index"":2,""viewing_time"":992},{""page_index"":3,""viewing_time"":576}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
738,51264,304904,instructions,"[{""page_index"":0,""viewing_time"":8295},{""page_index"":1,""viewing_time"":15945},{""page_index"":2,""viewing_time"":19735},{""page_index"":3,""viewing_time"":7289}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
740,13128,351944,instructions,"[{""page_index"":0,""viewing_time"":10576},{""page_index"":1,""viewing_time"":952},{""page_index"":2,""viewing_time"":1176},{""page_index"":3,""viewing_time"":423}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
742,5407,372759,instructions,"[{""page_index"":0,""viewing_time"":1391},{""page_index"":1,""viewing_time"":2759},{""page_index"":2,""viewing_time"":648},{""page_index"":3,""viewing_time"":608}]",A1QCQE5XW37LN1,33L7PJKHCGYTSGV54CJGM7A7TVMT8T,40
753,113517,113519,instructions,"[{""page_index"":0,""viewing_time"":30509},{""page_index"":1,""viewing_time"":31318},{""page_index"":2,""viewing_time"":27691},{""page_index"":3,""viewing_time"":23998}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
755,55707,224496,instructions,"[{""page_index"":0,""viewing_time"":20875},{""page_index"":1,""viewing_time"":20997},{""page_index"":2,""viewing_time"":11356},{""page_index"":3,""viewing_time"":2479}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
757,14090,264026,instructions,"[{""page_index"":0,""viewing_time"":5422},{""page_index"":1,""viewing_time"":3858},{""page_index"":2,""viewing_time"":2316},{""page_index"":3,""viewing_time"":2493}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
759,63160,348610,instructions,"[{""page_index"":0,""viewing_time"":15406},{""page_index"":1,""viewing_time"":21288},{""page_index"":2,""viewing_time"":14266},{""page_index"":3,""viewing_time"":12200}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
761,4146,403004,instructions,"[{""page_index"":0,""viewing_time"":2053},{""page_index"":1,""viewing_time"":1142},{""page_index"":2,""viewing_time"":489},{""page_index"":3,""viewing_time"":461}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
763,13503,461156,instructions,"[{""page_index"":0,""viewing_time"":2033},{""page_index"":1,""viewing_time"":3116},{""page_index"":2,""viewing_time"":2379},{""page_index"":3,""viewing_time"":5974}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
765,6676,496798,instructions,"[{""page_index"":0,""viewing_time"":5035},{""page_index"":1,""viewing_time"":863},{""page_index"":2,""viewing_time"":440},{""page_index"":3,""viewing_time"":338}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
767,7792,540144,instructions,"[{""page_index"":0,""viewing_time"":2030},{""page_index"":1,""viewing_time"":2005},{""page_index"":2,""viewing_time"":1854},{""page_index"":3,""viewing_time"":1902}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
769,3079,561709,instructions,"[{""page_index"":0,""viewing_time"":1326},{""page_index"":1,""viewing_time"":927},{""page_index"":2,""viewing_time"":451},{""page_index"":3,""viewing_time"":375}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
771,49980,629058,instructions,"[{""page_index"":0,""viewing_time"":17293},{""page_index"":1,""viewing_time"":11698},{""page_index"":2,""viewing_time"":13435},{""page_index"":3,""viewing_time"":7553}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
773,10209,683256,instructions,"[{""page_index"":0,""viewing_time"":3019},{""page_index"":1,""viewing_time"":2393},{""page_index"":2,""viewing_time"":2204},{""page_index"":3,""viewing_time"":2592}]",A1QFL2GS6L26HG,3TMSXRD2X6039XFE0WFCUHUYJJ51WE,41
784,67364,67365,instructions,"[{""page_index"":0,""viewing_time"":48848},{""page_index"":1,""viewing_time"":3041},{""page_index"":2,""viewing_time"":15475}]",A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
786,126532,221687,instructions,"[{""page_index"":0,""viewing_time"":108409},{""page_index"":1,""viewing_time"":10795},{""page_index"":2,""viewing_time"":7328}]",A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
788,36303,286961,instructions,"[{""page_index"":0,""viewing_time"":2344},{""page_index"":1,""viewing_time"":5428},{""page_index"":0,""viewing_time"":8524},{""page_index"":1,""viewing_time"":1856},{""page_index"":2,""viewing_time"":2518},{""page_index"":1,""viewing_time"":7567},{""page_index"":2,""viewing_time"":8066}]",A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
790,2219,319689,instructions,"[{""page_index"":0,""viewing_time"":1035},{""page_index"":1,""viewing_time"":702},{""page_index"":2,""viewing_time"":481}]",A1RTD65R1H8MQW,3E337GFOL98AQIW3QE9S5LLDSWDGNV,42
801,184544,184547,instructions,"[{""page_index"":0,""viewing_time"":66553},{""page_index"":1,""viewing_time"":66126},{""page_index"":2,""viewing_time"":16089},{""page_index"":3,""viewing_time"":35771}]",A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
803,151146,423255,instructions,"[{""page_index"":0,""viewing_time"":42283},{""page_index"":1,""viewing_time"":53237},{""page_index"":2,""viewing_time"":18386},{""page_index"":3,""viewing_time"":19731},{""page_index"":2,""viewing_time"":2735},{""page_index"":1,""viewing_time"":4465},{""page_index"":0,""viewing_time"":3156},{""page_index"":1,""viewing_time"":1630},{""page_index"":2,""viewing_time"":782},{""page_index"":3,""viewing_time"":4738}]",A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
805,49282,528284,instructions,"[{""page_index"":0,""viewing_time"":19598},{""page_index"":1,""viewing_time"":13633},{""page_index"":2,""viewing_time"":5155},{""page_index"":3,""viewing_time"":10891}]",A1S8DYWNS59XWB,3SNLUL3WO4N370UDY6IUW8IFW9TUL8,43
816,27063,27063,instructions,"[{""page_index"":0,""viewing_time"":21212},{""page_index"":1,""viewing_time"":1719},{""page_index"":2,""viewing_time"":1584},{""page_index"":3,""viewing_time"":2546}]",A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
818,3274,49453,instructions,"[{""page_index"":0,""viewing_time"":1214},{""page_index"":1,""viewing_time"":579},{""page_index"":2,""viewing_time"":960},{""page_index"":3,""viewing_time"":520}]",A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
820,3968,76535,instructions,"[{""page_index"":0,""viewing_time"":1783},{""page_index"":1,""viewing_time"":968},{""page_index"":2,""viewing_time"":601},{""page_index"":3,""viewing_time"":615}]",A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
822,3899,112948,instructions,"[{""page_index"":0,""viewing_time"":1568},{""page_index"":1,""viewing_time"":691},{""page_index"":2,""viewing_time"":932},{""page_index"":3,""viewing_time"":708}]",A1SLJKNSNHOJRN,3LOZAJ85YDDPNI20T5BC1JIAJB5X23,44
833,67944,67945,instructions,"[{""page_index"":0,""viewing_time"":29866},{""page_index"":1,""viewing_time"":19810},{""page_index"":2,""viewing_time"":9895},{""page_index"":3,""viewing_time"":8372}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
835,57066,191072,instructions,"[{""page_index"":0,""viewing_time"":20985},{""page_index"":1,""viewing_time"":26113},{""page_index"":2,""viewing_time"":5324},{""page_index"":3,""viewing_time"":4643}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
837,19453,243915,instructions,"[{""page_index"":0,""viewing_time"":4959},{""page_index"":1,""viewing_time"":1084},{""page_index"":2,""viewing_time"":722},{""page_index"":3,""viewing_time"":12687}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
839,3257,288670,instructions,"[{""page_index"":0,""viewing_time"":1430},{""page_index"":1,""viewing_time"":589},{""page_index"":2,""viewing_time"":695},{""page_index"":3,""viewing_time"":542}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
841,142533,467640,instructions,"[{""page_index"":0,""viewing_time"":34267},{""page_index"":1,""viewing_time"":54792},{""page_index"":2,""viewing_time"":25034},{""page_index"":3,""viewing_time"":28440}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
843,19521,531738,instructions,"[{""page_index"":0,""viewing_time"":16112},{""page_index"":1,""viewing_time"":1080},{""page_index"":2,""viewing_time"":1114},{""page_index"":3,""viewing_time"":1215}]",A1TL6GOSY0W1YC,3DH6GAKTYYP4TYVMN86S78ZQ6QYZYJ,45
854,161704,161706,instructions,"[{""page_index"":0,""viewing_time"":84474},{""page_index"":1,""viewing_time"":29957},{""page_index"":2,""viewing_time"":21343},{""page_index"":3,""viewing_time"":25929}]",A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
856,82598,308216,instructions,"[{""page_index"":0,""viewing_time"":29749},{""page_index"":1,""viewing_time"":15135},{""page_index"":2,""viewing_time"":17170},{""page_index"":1,""viewing_time"":1344},{""page_index"":0,""viewing_time"":2168},{""page_index"":1,""viewing_time"":823},{""page_index"":2,""viewing_time"":4440},{""page_index"":3,""viewing_time"":11769}]",A1U5BE8XJRXKW3,3L4D84MILZSS7O0TVMZIXEGXYCLJHT,46
867,128237,128239,instructions,"[{""page_index"":0,""viewing_time"":36977},{""page_index"":1,""viewing_time"":46137},{""page_index"":2,""viewing_time"":25449},{""page_index"":3,""viewing_time"":19673}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
869,56530,285334,instructions,"[{""page_index"":0,""viewing_time"":7029},{""page_index"":1,""viewing_time"":11788},{""page_index"":2,""viewing_time"":15814},{""page_index"":3,""viewing_time"":21898}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
871,3902,355644,instructions,"[{""page_index"":0,""viewing_time"":1831},{""page_index"":1,""viewing_time"":726},{""page_index"":2,""viewing_time"":814},{""page_index"":3,""viewing_time"":530}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
873,9122,379512,instructions,"[{""page_index"":0,""viewing_time"":1637},{""page_index"":1,""viewing_time"":1116},{""page_index"":2,""viewing_time"":664},{""page_index"":3,""viewing_time"":5704}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
875,3381,408209,instructions,"[{""page_index"":0,""viewing_time"":1676},{""page_index"":1,""viewing_time"":852},{""page_index"":2,""viewing_time"":508},{""page_index"":3,""viewing_time"":344}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
877,3392,436569,instructions,"[{""page_index"":0,""viewing_time"":1422},{""page_index"":1,""viewing_time"":757},{""page_index"":2,""viewing_time"":610},{""page_index"":3,""viewing_time"":602}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
879,75198,538789,instructions,"[{""page_index"":0,""viewing_time"":19298},{""page_index"":1,""viewing_time"":18477},{""page_index"":2,""viewing_time"":21194},{""page_index"":3,""viewing_time"":16228}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
881,3198,590396,instructions,"[{""page_index"":0,""viewing_time"":1596},{""page_index"":1,""viewing_time"":789},{""page_index"":2,""viewing_time"":460},{""page_index"":3,""viewing_time"":352}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
883,2930,615106,instructions,"[{""page_index"":0,""viewing_time"":1384},{""page_index"":1,""viewing_time"":671},{""page_index"":2,""viewing_time"":484},{""page_index"":3,""viewing_time"":390}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
885,3472,631490,instructions,"[{""page_index"":0,""viewing_time"":1877},{""page_index"":1,""viewing_time"":766},{""page_index"":2,""viewing_time"":391},{""page_index"":3,""viewing_time"":437}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
887,34877,685118,instructions,"[{""page_index"":0,""viewing_time"":17858},{""page_index"":1,""viewing_time"":9516},{""page_index"":2,""viewing_time"":1946},{""page_index"":3,""viewing_time"":5557}]",A1U8RH67FLZW87,30BUDKLTXDV8GFU6GJNIB10FNFM5E4,47
898,191838,191840,instructions,"[{""page_index"":0,""viewing_time"":47911},{""page_index"":1,""viewing_time"":60699},{""page_index"":2,""viewing_time"":53310},{""page_index"":3,""viewing_time"":29917}]",A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
900,70413,352608,instructions,"[{""page_index"":0,""viewing_time"":18344},{""page_index"":1,""viewing_time"":21890},{""page_index"":2,""viewing_time"":21320},{""page_index"":3,""viewing_time"":8858}]",A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
902,128615,540329,instructions,"[{""page_index"":0,""viewing_time"":43664},{""page_index"":1,""viewing_time"":32004},{""page_index"":2,""viewing_time"":44617},{""page_index"":3,""viewing_time"":8329}]",A1V1BWPEQX90X1,3SUWZRL0MYD4ZJUKL2XN37EFKQ9E62,48
913,202378,202380,instructions,"[{""page_index"":0,""viewing_time"":74406},{""page_index"":1,""viewing_time"":88970},{""page_index"":2,""viewing_time"":39001}]",A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,49
915,135982,447752,instructions,"[{""page_index"":0,""viewing_time"":26771},{""page_index"":1,""viewing_time"":20798},{""page_index"":2,""viewing_time"":13752},{""page_index"":1,""viewing_time"":1817},{""page_index"":0,""viewing_time"":63299},{""page_index"":1,""viewing_time"":4646},{""page_index"":2,""viewing_time"":4898}]",A1V1JNPU0KOA3X,3DEL4X4EL6LFO3V7MQI7ANJFYQ0XYK,49
926,224412,224413,instructions,"[{""page_index"":0,""viewing_time"":95773},{""page_index"":1,""viewing_time"":80718},{""page_index"":2,""viewing_time"":22688},{""page_index"":3,""viewing_time"":25232}]",A1V2H0UF94ATWY,3AAPLD8UCCHMLRWY7GDMZK36WEDHTX,50
928,58477,390989,instructions,"[{""page_index"":0,""viewing_time"":31021},{""page_index"":1,""viewing_time"":12248},{""page_index"":2,""viewing_time"":4072},{""page_index"":3,""viewing_time"":11136}]",A1V2H0UF94ATWY,3AAPLD8UCCHMLRWY7GDMZK36WEDHTX,50
939,85348,85349,instructions,"[{""page_index"":0,""viewing_time"":32588},{""page_index"":1,""viewing_time"":23848},{""page_index"":2,""viewing_time"":13154},{""page_index"":3,""viewing_time"":15757}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
941,55617,218945,instructions,"[{""page_index"":0,""viewing_time"":10338},{""page_index"":1,""viewing_time"":16600},{""page_index"":2,""viewing_time"":14646},{""page_index"":3,""viewing_time"":14033}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
943,2867,315468,instructions,"[{""page_index"":0,""viewing_time"":1149},{""page_index"":1,""viewing_time"":584},{""page_index"":2,""viewing_time"":638},{""page_index"":3,""viewing_time"":495}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
945,2241,335146,instructions,"[{""page_index"":0,""viewing_time"":870},{""page_index"":1,""viewing_time"":553},{""page_index"":2,""viewing_time"":397},{""page_index"":3,""viewing_time"":420}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
947,2543,359181,instructions,"[{""page_index"":0,""viewing_time"":1157},{""page_index"":1,""viewing_time"":566},{""page_index"":2,""viewing_time"":406},{""page_index"":3,""viewing_time"":414}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
949,58414,428434,instructions,"[{""page_index"":0,""viewing_time"":12908},{""page_index"":1,""viewing_time"":19440},{""page_index"":2,""viewing_time"":15728},{""page_index"":3,""viewing_time"":10338}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
951,14408,506554,instructions,"[{""page_index"":0,""viewing_time"":12790},{""page_index"":1,""viewing_time"":797},{""page_index"":2,""viewing_time"":482},{""page_index"":3,""viewing_time"":338}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
953,2584,528550,instructions,"[{""page_index"":0,""viewing_time"":1024},{""page_index"":1,""viewing_time"":839},{""page_index"":2,""viewing_time"":359},{""page_index"":3,""viewing_time"":362}]",A1VCAMP3XM62R4,3LYA37P8IQNDRV3PDFPYCIDCIORBKF,51
964,76170,76172,instructions,"[{""page_index"":0,""viewing_time"":18004},{""page_index"":1,""viewing_time"":35260},{""page_index"":2,""viewing_time"":4960},{""page_index"":3,""viewing_time"":17944}]",A1VHFF2VC2XG7P,3F0BG9B9MPNL9OPG4DE9GO6RXD2Y74,52
966,72055,217176,instructions,"[{""page_index"":0,""viewing_time"":30725},{""page_index"":1,""viewing_time"":23512},{""page_index"":2,""viewing_time"":10673},{""page_index"":3,""viewing_time"":7144}]",A1VHFF2VC2XG7P,3F0BG9B9MPNL9OPG4DE9GO6RXD2Y74,52
977,69914,69915,instructions,"[{""page_index"":0,""viewing_time"":38603},{""page_index"":1,""viewing_time"":15320},{""page_index"":2,""viewing_time"":15991}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
979,33899,141699,instructions,"[{""page_index"":0,""viewing_time"":24855},{""page_index"":1,""viewing_time"":4935},{""page_index"":2,""viewing_time"":4108}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
981,24940,204384,instructions,"[{""page_index"":0,""viewing_time"":3316},{""page_index"":1,""viewing_time"":12940},{""page_index"":2,""viewing_time"":8683}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
983,41426,264341,instructions,"[{""page_index"":0,""viewing_time"":18555},{""page_index"":1,""viewing_time"":15779},{""page_index"":2,""viewing_time"":7091}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
985,39070,325045,instructions,"[{""page_index"":0,""viewing_time"":23395},{""page_index"":1,""viewing_time"":11997},{""page_index"":2,""viewing_time"":3678}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
987,48060,394306,instructions,"[{""page_index"":0,""viewing_time"":16749},{""page_index"":1,""viewing_time"":20805},{""page_index"":2,""viewing_time"":10506}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
989,14736,437008,instructions,"[{""page_index"":0,""viewing_time"":8112},{""page_index"":1,""viewing_time"":3331},{""page_index"":2,""viewing_time"":3293}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
991,49773,507306,instructions,"[{""page_index"":0,""viewing_time"":42570},{""page_index"":1,""viewing_time"":3514},{""page_index"":2,""viewing_time"":3688}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
993,40581,584749,instructions,"[{""page_index"":0,""viewing_time"":19078},{""page_index"":1,""viewing_time"":8749},{""page_index"":2,""viewing_time"":12753}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
995,7971,619416,instructions,"[{""page_index"":0,""viewing_time"":4785},{""page_index"":1,""viewing_time"":2010},{""page_index"":2,""viewing_time"":1176}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
997,7993,652084,instructions,"[{""page_index"":0,""viewing_time"":3204},{""page_index"":1,""viewing_time"":2154},{""page_index"":2,""viewing_time"":2634}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
999,46674,717420,instructions,"[{""page_index"":0,""viewing_time"":33219},{""page_index"":1,""viewing_time"":6277},{""page_index"":2,""viewing_time"":7177}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
1001,43071,787792,instructions,"[{""page_index"":0,""viewing_time"":12484},{""page_index"":1,""viewing_time"":9131},{""page_index"":0,""viewing_time"":7162},{""page_index"":1,""viewing_time"":1917},{""page_index"":2,""viewing_time"":12377}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
1003,36938,895685,instructions,"[{""page_index"":0,""viewing_time"":12543},{""page_index"":1,""viewing_time"":18701},{""page_index"":2,""viewing_time"":5693}]",A1VW8Y7XCV3DRW,3LEIZ60CDJZPSXNEFWEC8R6ZXHE9Z5,53
1014,52575,52577,instructions,"[{""page_index"":0,""viewing_time"":15440},{""page_index"":1,""viewing_time"":23582},{""page_index"":2,""viewing_time"":13549}]",A1WYDO7PQJ8UG,3TDXMTX3CBUGFOW6HLNEOMC7CJG6I3,54
1016,30017,125203,instructions,"[{""page_index"":0,""viewing_time"":7069},{""page_index"":1,""viewing_time"":17865},{""page_index"":2,""viewing_time"":5080}]",A1WYDO7PQJ8UG,3TDXMTX3CBUGFOW6HLNEOMC7CJG6I3,54
1027,303702,303703,instructions,"[{""page_index"":0,""viewing_time"":189649},{""page_index"":1,""viewing_time"":91924},{""page_index"":2,""viewing_time"":22127}]",A1XNVHBT1JTHQ,3OCHAWUVGOKK4Y6QIBHG1F441R4KXM,55
1029,132930,490402,instructions,"[{""page_index"":0,""viewing_time"":49830},{""page_index"":1,""viewing_time"":26504},{""page_index"":0,""viewing_time"":32127},{""page_index"":1,""viewing_time"":18500},{""page_index"":2,""viewing_time"":5968}]",A1XNVHBT1JTHQ,3OCHAWUVGOKK4Y6QIBHG1F441R4KXM,55
1040,59348,59349,instructions,"[{""page_index"":0,""viewing_time"":7002},{""page_index"":1,""viewing_time"":17212},{""page_index"":0,""viewing_time"":7446},{""page_index"":1,""viewing_time"":4942},{""page_index"":2,""viewing_time"":13096},{""page_index"":3,""viewing_time"":9648}]",A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,56
1042,24874,116872,instructions,"[{""page_index"":0,""viewing_time"":13690},{""page_index"":1,""viewing_time"":3175},{""page_index"":2,""viewing_time"":2280},{""page_index"":3,""viewing_time"":5728}]",A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,56
1044,38248,201645,instructions,"[{""page_index"":0,""viewing_time"":8567},{""page_index"":1,""viewing_time"":19863},{""page_index"":2,""viewing_time"":7472},{""page_index"":3,""viewing_time"":2345}]",A1ZAFHQLJJFQ15,3TEM0PF1Q5X4T2U5NI6MOOM36VA0DL,56
1055,128703,128703,instructions,"[{""page_index"":0,""viewing_time"":29985},{""page_index"":1,""viewing_time"":40625},{""page_index"":2,""viewing_time"":33857},{""page_index"":3,""viewing_time"":24234}]",A1ZN6V0PU8VVAH,3VD82FOHKQOFRRGAP7DMUJ03JYECON,57
1066,93628,93630,instructions,"[{""page_index"":0,""viewing_time"":28502},{""page_index"":1,""viewing_time"":17131},{""page_index"":2,""viewing_time"":28834},{""page_index"":3,""viewing_time"":19160}]",A1ZWJF3V4NXN6H,3IHR8NYAM71UHNFWBSKJ0LT52664PT,58
1068,91955,244695,instructions,"[{""page_index"":0,""viewing_time"":33746},{""page_index"":1,""viewing_time"":25437},{""page_index"":2,""viewing_time"":24323},{""page_index"":3,""viewing_time"":8448}]",A1ZWJF3V4NXN6H,3IHR8NYAM71UHNFWBSKJ0LT52664PT,58
