,button_pressed,rt,stimulus,time_elapsed,trial_type,worker_id,assignment_id,pid
1712,0.0,5683,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.79</p>",734551,button-response,A2QELT2R92G9SS,37FMASSAYCRML0D1DC4MZ2YZQKRBIT,92
1725,0.0,13679,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.07</p>",683116,button-response,A2R8IV2PWFTY00,37UQDCYH6XV45UUBZ2RP9P2XEGJV7E,93
1740,0.0,4662,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",703791,button-response,A2RW5RMHEN1MF7,30LB5CDZNCA7W3Z1F0VJFG56VT4Z00,94
1755,0.0,6958,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.63</p>",1659805,button-response,A2VNR6984SDFGQ,3AQF3RZ558IW5XUGGDHTLPZFWRV6FJ,95
1770,0.0,5530,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.34</p>",1017904,button-response,A2W3QPD493MHEI,3NPI0JQDAO5EY8UMQTLR8T5XI5RTPI,96
1819,0.0,9224,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.79</p>",1296396,button-response,A2Y105ODF4S5DF,3VP0C6EFSGW2B7MX20L6GFJOTS06MJ,97
1842,0.0,2822,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",1095281,button-response,A2YJQUHFIXNOY0,3EO896NRAWVICXROVGG7BXJL8XXJT1,98
1861,0.0,4341,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",677908,button-response,A2ZRF4I5RTKN7G,3EFVCAY5L39ZEDZ0SI5CK1NYVTVJ8E,99
1874,0.0,11146,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.39</p>",691312,button-response,A2ZUKYMM3YV6JN,337RC3OW0523KFJD3WSZSUKYAG8VL4,100
1889,0.0,4943,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",889817,button-response,A323J33EFSM2Z4,30X31N5D63Q6W4B5CAY48TKGH0ESAD,101
1902,0.0,13633,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.78</p>",767341,button-response,A338QNPKTOI7DF,3XIQGXAUMC8W9JZ6ZHS7XAZIURRX7J,102
1921,0.0,8402,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.69</p>",1192387,button-response,A33S9Z0SQC71A0,3LEP4MGT3G05DPXFLY3B85IMYFJBDR,103
1934,0.0,42585,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",1267468,button-response,A34CDAXB2IMLDP,36WLNQG78ZAA5VBFHTEVEN07YRKEBN,104
1985,0.0,7477,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.36</p>",2115582,button-response,A34XI67018IK8,33PPUNGG385VWXJ09DEYZC6T4JYZRT,105
1998,0.0,8062,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.02</p>",660563,button-response,A387KV7QV80X50,37Q970SNZE8A2GY5GR5BXSRDD69S1Q,106
2013,0.0,31574,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.80</p>",1131371,button-response,A3B58QWMTBXVE0,3YW4XOSQKQLQHTQ95W0BCT91Y3O1U9,107
2030,0.0,5762,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.25</p>",860435,button-response,A3BBDCU69807T2,3GDTJDAPVUBPFL5LVFI40TFFZNQM8L,108
2047,0.0,5086,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.98</p>",900650,button-response,A3CTRPYM593S4J,3W92K5RLWUHPIQGSB9CSB5O1NAOV5Z,109
2064,0.0,11175,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.25</p>",988225,button-response,A3DX21ASK1EALY,3XUHV3NRVKYK0PL86KVOW4XSGBZ5H2,110
2083,0.0,3265,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.03</p>",964645,button-response,A3E3OELJKHW58C,3TVRFO09GKFVO4O83BTHGFHJPBWXLS,111
2098,0.0,4444,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.04</p>",735654,button-response,A3FXTY1BHF76OI,38JBBYETQOAQKWQ62E4869U1OZAE4O,112
2121,0.0,4515,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",1123474,button-response,A3GLMBZSG3VU4P,39ASUFLU6X7HIYEGMP6D3KRZHU8EXW,113
2132,0.0,7812,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",633515,button-response,A3H0CLC0K4XE00,3NXNZ5RS1AX68NH8W1MTH7D0O4M97V,114
2147,0.0,6905,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.02</p>",1858676,button-response,A3HVFSD8K94SOR,3TS1AR6UQQEF9X8LZNMLR3ZBQMW7F3,115
2164,0.0,9582,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.92</p>",1009235,button-response,A3I3JQX0P2F0K3,31Z0PCVWUKFPS2QMU7RA87ECHV47TB,116
2189,0.0,3354,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.35</p>",893301,button-response,A3I6BRC06LZA5Z,3W2LOLRXLBF072KE9CBOCXIG0AJKRQ,117
2200,0.0,5431,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.27</p>",606781,button-response,A3IC7ZQ257WUNV,3LUY3GC63Z0R0AXFDQIQ3XDFT837PN,118
2217,0.0,5483,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.02</p>",1182128,button-response,A3JRTXSXU2IJEJ,3FDJT1UU748B2FMGC5YL9WDK8SV5KY,119
2260,0.0,16606,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.62</p>",1481882,button-response,A3JTDNRJYVCGQD,3STRJBFXOWRDNHX6D1GJCCJYOVPKTC,120
2285,0.0,3740,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.27</p>",990387,button-response,A3JTMXHPNCUFNX,3ERMJ6L4DYSLF702LAQYMTJKNN87MA,121
2302,0.0,20109,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.00</p>",1616896,button-response,A3MD34XEB4H6JF,39LOEL67OS5OTZXBPXDP4U69ZWG38T,122
2325,0.0,7594,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.24</p>",1136147,button-response,A3MHYBS6PHJ5QG,3NGI5ARFTT5DPOIDOA1H2NM2QMW1PD,123
2344,0.0,14018,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",953309,button-response,A3OFERTUFFQ6TB,36ZN444YTRY64U2AHH985MYYXJJIOD,124
2355,0.0,4910,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.72</p>",593685,button-response,A3PDHDQZZKCTT5,3EG49X351UCD5JL1G7NFRWZMZG7X6K,125
2372,0.0,14038,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.20</p>",2117701,button-response,A3QS96739O5M6F,3UN61F00HWPXPJZB2P7IA8ZY3KT5RV,126
2397,0.0,2843,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",995206,button-response,A3R1O5UC9QJGKY,3Z4XG4ZF48R09X4P9MKDBAVD5BXX86,127
2422,0.0,7354,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.24</p>",1276166,button-response,A3RMV9ZGFJ0HHF,3T3IWE1XG6NZYKV1Q60G8YV7N1BQT4,128
2435,0.0,62535,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.77</p>",1294857,button-response,A3RS7UCO7CQ74R,3H0W84IWBK2XL2S4DQ0LE25BGDNER0,129
2446,0.0,8570,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.22</p>",920803,button-response,A3RUUTINBKU8YE,3J2UYBXQQLC58TFQDVY8IICBP9N06T,130
2463,0.0,8221,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.20</p>",1567765,button-response,A3SDFAOJW87FGP,38F5OAUN5NCZNTZRUDALUOBO6197H1,131
2474,0.0,8979,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.24</p>",738000,button-response,A3SJXQIIQLBI6C,304SM51WA34BFEGXIOY0344MZITSB2,132
2493,0.0,8507,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.95</p>",903045,button-response,A3T1FM3126RW25,37TRT2X24QRIGBX7VUPMB3DZ3ZGJBD,133
2514,0.0,4865,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.22</p>",877578,button-response,A3T9LVCYQIS4UT,3NL0RFNU0FNT6WIGY0FB44768W8K4G,134
2533,0.0,6845,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.25</p>",1878122,button-response,A3TK7HVFEKB00R,323Q6SJS8IGC2MEXCW8XIGO5556HFQ,135
2568,0.0,7999,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.95</p>",2953035,button-response,A3U17GQINE1A3Q,3WAKVUDHUWG4SF5BUCHKD30E1PTU74,136
2579,0.0,2901,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.63</p>",683669,button-response,A3U2UNSYDPS933,3IO1LGZLK9XNQIKT8ZBNBXIT9NC68W,137
2594,0.0,24524,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.54</p>",2032288,button-response,A3U3PJ0F4ZQU4D,3E4GGUZ1T8RJ3I3TUMWNBPA8OI8K2G,138
2605,0.0,5840,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",653276,button-response,A3U5CRG5S8I800,3VZLGYJEYLAFTT5CICKQOUSH4K4ZXD,139
2616,0.0,15629,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.20</p>",1845491,button-response,A3U761PEG7MFKT,3K2755HG5S3VQ69VQ0P7RV97DDBDFB,140
2627,0.0,4939,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",642132,button-response,A49HPQ9P5AHU4,32Z9ZLUT1LK68ZRQBZRN5AXJX62HOH,141
2672,0.0,8091,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.11</p>",2274136,button-response,A4IEHQI7RBRDX,3XIQGXAUMC8W9JZ6ZHS7XAZIURS7XU,142
2693,0.0,4893,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.36</p>",1185836,button-response,A5T9IFDZ3W4T6,37QW5D2ZRGMSDGIQFCEQC2ELRC9S84,143
2714,0.0,4729,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.96</p>",920874,button-response,A6JOC24PSUEEC,3HWRJOOET529MHSHSF0Q4CA71ZTSES,144
2727,0.0,9183,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.25</p>",1199180,button-response,A74LOI8LCZG0U,3OLQQLKKNSPGNE9R5LRCCBJK6WTEJ8,145
2760,0.0,4568,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.94</p>",1896485,button-response,A81J8KZ80P13V,3LYA37P8IQNDRV3PDFPYCIDCIOQKBN,146
2795,0.0,2903,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.04</p>",1319166,button-response,A899L8WYC76AD,3WI0P0II61SSTWE4HVP18KNQG1MDR6,147
2806,0.0,3831,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.99</p>",575681,button-response,A9BRH899F1PW7,3DY46V3X3PI8KW1D5IUF77U2AMN553,148
2845,0.0,5664,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.79</p>",2487466,button-response,AAWX7QFQUNM6D,3PS7W85Z8Z2T6LEF94PUM35ID1JT9X,149
2856,0.0,1877,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",508038,button-response,ABLOHOJH95YT9,3UNH76FOCS54URW38JGYZ63HS22MY8,150
2867,0.0,2967,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.50</p>",732454,button-response,ACSS93E03ZUGX,3V0Z7YWSIY0XJTX5TQAUDYLP4GAV28,151
2890,0.0,3022,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.39</p>",1339533,button-response,AD317NO9623GZ,3M81GAB8A0JZ2Y1KQK9V84PLHU8QBB,152
2905,0.0,5208,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.94</p>",677072,button-response,AEF74ZYJTTEIA,3X73LLYYQ1EOQEREAKRAQLXE6GEHNM,153
2918,0.0,4720,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",1017640,button-response,AEZSDZ4PS9CAC,3RYC5T2D73T1ITHUM4GW8E4FUKQPRX,154
2973,0.0,5474,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.06</p>",3557878,button-response,AFSB8WBSUU2B4,3LUY3GC63Z0R0AXFDQIQ3XDFT817PL,155
2994,0.0,10466,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.02</p>",1256092,button-response,AG231J0VXCNDC,3LO69W1SU3DK2ITIE1TDSTHON1DGLT,156
3015,0.0,5330,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.94</p>",1114983,button-response,AHMIE8JUIQZMI,3WJ1OXY92AGODKWWYCSZR2KF5628AO,157
3032,0.0,2983,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.38</p>",663727,button-response,AIWEXPJAU66D9,3G5W44VEU7I9ICB0T1HCDT49Y1LKG7,158
3045,0.0,6403,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.54</p>",1034931,button-response,AJD3JOWNVDZD1,3TU5ZICBRD1G003DN8PLH2ZK9ONQ8C,159
3064,0.0,3236,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.22</p>",869352,button-response,AJNQ2PBD07FKE,3BDCF01OGXUKO9EI87FJZTOSSX3YL9,160
3077,0.0,10837,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.05</p>",959415,button-response,AKX2W7899TSSJ,32XVDSJFPZXET63WFY93Q22CDN72M7,161
3090,0.0,3845,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.64</p>",1264702,button-response,AL7IO193NSD5H,337RC3OW0523KFJD3WSZSUKYAG1LVN,162
3103,0.0,6009,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.65</p>",753803,button-response,ALDQRWYZ8KQ9A,3QL2OFSM96IX96GYOSD9FU0YTO9CN8,163
3116,0.0,4770,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.63</p>",750924,button-response,ALF9AAZGQP4K5,37ZHEEHM6WMKTLSSFSLJQUAEOC4734,164
3133,0.0,6347,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.25</p>",726448,button-response,ALJMDVY95Y5G4,3DH6GAKTYYP4TYVMN86S78ZQ76EYZV,165
3158,0.0,4520,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.27</p>",1107891,button-response,AMA18W8F60Y2J,34S9DKFK73PAC9H3KKVYCLSHXS3YNB,166
3183,0.0,3588,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.62</p>",1588566,button-response,AN1QPOIFVS9LC,3WI0P0II61SSTWE4HVP18KNQG1NDR7,167
3208,0.0,5667,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.03</p>",1757300,button-response,AO1QGAUZ85T6L,3IXEICO792J6O2CHBXMI2TEGN0XT68,168
3221,0.0,6900,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.92</p>",668012,button-response,AO33H4GL9KZX9,33LK57MYLT57XCJDO2E3PMBPQLGSZ9,169
3234,0.0,5030,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.93</p>",700048,button-response,AP6MF3NZVUW5C,3VHHR074H3H19PIHLYPJMG4VNII7L8,170
3247,0.0,11132,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.01</p>",1020872,button-response,AQC0SZA1E9QO7,3CCZ6YKWR7JRLJ3P887WJNZ4WI659U,171
3268,0.0,2852,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.25</p>",935105,button-response,AS5P5QIEGUD5X,3IFS6Q0HJIJL2MU3OYQHPR8ZTS0SI1,172
3287,0.0,2498,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.77</p>",779298,button-response,ASV53ZC7ILJ7B,33SA9F9TRXU2TY9QCKAR11DS7CQEWU,173
3300,0.0,4127,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $2.05</p>",772165,button-response,ATIUQQLY0LCNA,3KB8R4ZV1E78P976NO4JEQLJB70BG2,174
3315,0.0,6471,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.02</p>",972959,button-response,AU7F85D3Q0CG9,3FQ5JJ512LOFS4SMG5U73DD6ZD6KNE,175
3342,0.0,3747,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.83</p>",1693780,button-response,AURYD2FH3FUOQ,3WQQ9FUS6AUTWU1O4QSVMD4LNONB8M,176
3353,0.0,4193,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.14</p>",589917,button-response,AVC62JNYAXA45,382M9COHEHFP1UKLHKVQJDSVMWFEUV,177
3370,0.0,2091,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.68</p>",773567,button-response,AVRB8ZUPIZJF4,3ZSY5X72NXBJXT5T743HJEZPKFTORE,178
3397,0.0,2735,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.62</p>",979746,button-response,AW20MQTG1Z8LF,3CPLWGV3MOZVB89VC83ID4ZQOJJ9NY,179
3412,0.0,5173,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $0.82</p>",973581,button-response,AWD97KUKGN0LR,35L9RVQFCOI1L4BN7L3W4GP8FSJUH0,180
3429,0.0,6704,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.77</p>",885685,button-response,AXR8QNGNBF1DU,3ZSY5X72NXBJXT5T743HJEZPKFYROM,181
3454,0.0,5504,"<h1 id=""thiscompletesthehit"">This completes the HIT</h1>

<p>One or your trials has been randomly selected and we will pay you 5% of your profit on that trial as a bonus. You will be awarded a bonus of $1.62</p>",1118168,button-response,AYHNP14AUA4TS,33FBRBDW6OZC6ZTUIQOQXXA359Q8CT,182
